OBJECTID,Trap Type,Trap Number,Trap Set Date,Trap Pull Date,Active,Location Notes,Week,Site Name,EGC Captured?,Prospecting Trap?,MMP Trap?,TrapIDJoin,Latitude,Longitude,created_date,created_user,last_edited_date,last_edited_user,GlobalID,x,y
149,Fukui,1,20180423,20180425,No,,,,No,0,0,Fukui-001_4/23/2018,48.1732705,-123.1374289,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,e62a6980-592f-496e-9563-d387c8993c87,-123.1374289,48.1732705
150,Minnow,1,20180423,20180425,No,,,,No,0,0,Minnow-001_4/23/2018,48.17336181,-123.1374728,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,179b26d9-f29f-41e2-9326-ac361be7d78f,-123.1374728,48.17336181
151,Fukui,2,20180423,20180425,No,,,,No,0,0,Fukui-002_4/23/2018,48.17344058,-123.137489,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,5ab55270-275c-4d78-90a0-29dadf86fccd,-123.137489,48.17344058
152,Minnow,2,20180423,20180425,No,,,,No,0,0,Minnow-002_4/23/2018,48.17352193,-123.1374981,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,b79ed7d4-a1a7-4bee-9add-31eca8a5a31b,-123.1374981,48.17352193
153,Fukui,3,20180423,20180425,No,,,,No,0,0,Fukui-003_4/23/2018,48.17358009,-123.137485,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,315255e7-e2f1-40c5-8a39-8a1ba054f878,-123.137485,48.17358009
154,Minnow,3,20180423,20180425,No,,,,No,0,0,Minnow-003_4/23/2018,48.1736586,-123.1374355,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,2b0dac6c-c639-4418-99fb-3a20d1eadd6d,-123.1374355,48.1736586
155,Fukui,4,20180423,20180425,No,,,,No,0,0,Fukui-004_4/23/2018,48.17370759,-123.1373586,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,6d0f4995-2f18-4fc8-9cc5-a0dd0004a951,-123.1373586,48.17370759
156,Minnow,4,20180423,20180425,No,,,,No,0,0,Minnow-004_4/23/2018,48.17351788,-123.1370704,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,7290657e-0392-4b09-80a1-37a988b8a071,-123.1370704,48.17351788
157,Fukui,5,20180423,20180425,No,,,,No,0,0,Fukui-005_4/23/2018,48.17346247,-123.137026,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,75c52605-7e7f-426d-a32b-3559cfd05e24,-123.137026,48.17346247
158,Minnow,5,20180423,20180425,No,,,,No,0,0,Minnow-005_4/23/2018,48.17340715,-123.1369494,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,85a6b48c-a5c7-4a11-845d-b689c2677577,-123.1369494,48.17340715
159,Fukui,6,20180423,20180425,No,,,,No,0,0,Fukui-006_4/23/2018,48.17349668,-123.1366631,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,a4433c8f-7630-41ad-92bf-04b22e063069,-123.1366631,48.17349668
160,Minnow,6,20180423,20180425,No,,,,No,0,0,Minnow-006_4/23/2018,48.17356201,-123.136627,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,c6c34fff-74ec-4f52-a188-0eee7714bb04,-123.136627,48.17356201
161,Fukui,7,20180423,20180425,No,,,,No,0,0,Fukui-007_4/23/2018,48.17363537,-123.1365817,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,4efb56ae-e2fc-453e-9cfe-c20d9e7fe19c,-123.1365817,48.17363537
162,Minnow,7,20180423,20180425,No,,,,No,0,0,Minnow-007_4/23/2018,48.1737049,-123.1364987,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,9b1aff45-3051-40c7-a739-86b3c40e379f,-123.1364987,48.1737049
164,Minnow,9,20180423,20180425,No,,,,No,0,0,Minnow-009_4/23/2018,48.17390025,-123.1366909,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,a4035349-a61f-4761-b0b2-ff4c4a1862eb,-123.1366909,48.17390025
165,Fukui,10,20180423,20180425,No,,,,No,0,0,Fukui-010_4/23/2018,48.17388743,-123.1367924,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,0ab2c24c-69b0-4be4-a9e7-6db1be8023d9,-123.1367924,48.17388743
166,Minnow,10,20180423,20180425,No,,,,No,0,0,Minnow-010_4/23/2018,48.17388541,-123.1368864,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,29c4ee5e-65df-44a0-92b3-f7ae1ea1d948,-123.1368864,48.17388541
167,Fukui,11,20180423,20180425,No,,,,No,0,0,Fukui-011_4/23/2018,48.17388929,-123.1370135,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,f0233f86-15eb-403e-9ef8-1604ddf011d3,-123.1370135,48.17388929
168,Fukui,12,20180423,20180425,No,,,,No,0,0,Fukui-012_4/23/2018,48.17443953,-123.1374855,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,324d296f-a98a-4c34-b6cb-e979d884bfe8,-123.1374855,48.17443953
169,Minnow,12,20180423,20180425,No,,,,No,0,0,Minnow-012_4/23/2018,48.17448613,-123.1375401,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,6bc29666-f1c7-4537-9c2e-d0c9584b63e0,-123.1375401,48.17448613
170,Fukui,13,20180423,20180425,No,,,,No,0,0,Fukui-013_4/23/2018,48.17454625,-123.1379317,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,fd6a5440-199c-41be-8773-2a1843e8b8cc,-123.1379317,48.17454625
171,Minnow,13,20180423,20180425,No,,,,No,0,0,Minnow-013_4/23/2018,48.17459121,-123.1380251,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,ee87f0f7-ca8e-48b2-82d6-9a54162e6651,-123.1380251,48.17459121
172,Fukui,14,20180423,20180425,No,,,,No,0,0,Fukui-014_4/23/2018,48.17481288,-123.137963,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,4c514f63-a3cb-4b05-93d7-6f1d4cb4499f,-123.137963,48.17481288
173,Minnow,14,20180423,20180425,No,,,,No,0,0,Minnow-014_4/23/2018,48.17489695,-123.1380006,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,c751c4bc-383a-4c79-9909-b4e2ea084edd,-123.1380006,48.17489695
174,Fukui,15,20180423,20180425,No,,,,No,0,0,Fukui-015_4/23/2018,48.1749369,-123.1381723,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,7a35375a-3fdb-4354-b361-0bc548f285cf,-123.1381723,48.1749369
175,Minnow,15,20180423,20180425,No,,,,No,0,0,Minnow-015_4/23/2018,48.17501044,-123.1383361,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,8d3593e8-a360-4c6d-8bed-3ed09f8d6d13,-123.1383361,48.17501044
176,Fukui,16,20180423,20180425,No,,,,No,0,0,Fukui-016_4/23/2018,48.17506725,-123.1384407,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,a998e236-491e-4a5d-9582-bf74a1538773,-123.1384407,48.17506725
177,Minnow,16,20180423,20180425,No,,,,No,0,0,Minnow-016_4/23/2018,48.17502609,-123.1385637,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,5f8e419f-7a57-4f22-923f-b236986ea66e,-123.1385637,48.17502609
178,Fukui,17,20180423,20180425,No,,,,No,0,0,Fukui-017_4/23/2018,48.17473318,-123.1386003,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,33f1cacb-8c0f-431a-b4ec-d9506c8fd496,-123.1386003,48.17473318
179,Minnow,17,20180423,20180425,No,,,,No,0,0,Minnow-017_4/23/2018,48.17466397,-123.1386243,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,0f7e8ac2-12b0-4383-81b0-28d3af8a0f54,-123.1386243,48.17466397
180,Fukui,18,20180423,20180425,No,,,,No,0,0,Fukui-018_4/23/2018,48.17471556,-123.1387902,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,6f31d06c-f91d-4cf4-9e5b-746e2e3bbbf4,-123.1387902,48.17471556
181,Minnow,301,20180423,20180425,No,Prospecting Trap,,,No,0,0,Minnow-301_4/23/2018,48.17527883,-123.1391478,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,7eacf6c9-1eba-49b1-bee7-9f4d64e1949f,-123.1391477,48.17527883
183,Minnow,303,20180423,20180425,No,Prospecting Trap,,,No,0,0,Minnow-303_4/23/2018,48.17549542,-123.1388212,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,469ef481-5365-4cfc-a404-747eab85cc0a,-123.1388212,48.17549542
184,Fukui,304,20180423,20180425,No,Prospecting Trap,,,No,0,0,Fukui-304_4/23/2018,48.17553095,-123.1383256,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,c5cffbd8-b876-4a66-910f-1c853e4e3209,-123.1383256,48.17553095
185,Minnow,305,20180423,20180425,No,Prospecting Trap,,,No,0,0,Minnow-305_4/23/2018,48.17539865,-123.1383563,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,0d693c7b-243d-412a-924c-53ae2bd27e8a,-123.1383563,48.17539865
186,Fukui,306,20180423,20180425,No,Prospecting Trap,,,No,0,0,Fukui-306_4/23/2018,48.17536815,-123.138271,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,d4dd4d1f-1dfd-45da-91f3-3e5605bb648b,-123.138271,48.17536815
187,Fukui,8,20180423,20180425,No,,,,No,0,0,Fukui-008_4/23/2018,48.17376019,-123.136382,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,8dde6cf3-750b-4f84-9b60-550641228086,-123.136382,48.17376019
188,Minnow,8,20180423,20180425,No,,,,No,0,0,Minnow-008_4/23/2018,48.17372094,-123.1362387,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,2dbf78a6-a81a-4b57-92db-323813316c0f,-123.1362387,48.17372094
189,Minnow,11,20180430,20180504,No,Minnow moved from flagged location set on 4/9 in section DS-1g becuase section doesn't hold water. ,,,No,0,0,Minnow-011_4/30/2018,48.17385994,-123.1360798,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,6d5a6698-192d-44fb-bf31-0bbda74dd81c,-123.1360798,48.17385994
190,Fukui,1,20180430,20180504,No,,,,No,0,0,Fukui-001_4/30/2018,48.1732705,-123.1374289,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,5e8b4bb7-e6a4-4432-a740-d568a3f06dbe,-123.1374289,48.1732705
191,Minnow,1,20180430,20180504,No,,,,No,0,0,Minnow-001_4/30/2018,48.17336181,-123.1374728,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,4ea88745-dc78-484c-8a90-24bbcad17755,-123.1374728,48.17336181
192,Fukui,2,20180430,20180504,No,,,,No,0,0,Fukui-002_4/30/2018,48.17344058,-123.137489,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,a5701b9f-2a6a-4fce-825d-a41937837d9d,-123.137489,48.17344058
193,Minnow,2,20180430,20180504,No,,,,No,0,0,Minnow-002_4/30/2018,48.17352193,-123.1374981,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,433371fa-3548-48dc-8182-623218adbe9b,-123.1374981,48.17352193
194,Fukui,3,20180430,20180504,No,,,,No,0,0,Fukui-003_4/30/2018,48.17358009,-123.137485,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,7e8ea12e-7eaa-47a1-b8c2-faf3db779247,-123.137485,48.17358009
197,Minnow,4,20180430,20180504,No,,,,No,0,0,Minnow-004_4/30/2018,48.17351788,-123.1370704,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,b9b2ea80-da5e-42e3-80c3-e2ab6bc3c048,-123.1370704,48.17351788
198,Fukui,5,20180430,20180504,No,,,,No,0,0,Fukui-005_4/30/2018,48.17346247,-123.137026,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,5e723e5e-6240-411b-94bc-e4d42047c287,-123.137026,48.17346247
199,Minnow,5,20180430,20180504,No,,,,No,0,0,Minnow-005_4/30/2018,48.17340715,-123.1369494,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,3d62c602-cb59-44e5-a80a-efaed0eee0c8,-123.1369494,48.17340715
200,Fukui,6,20180430,20180504,No,,,,No,0,0,Fukui-006_4/30/2018,48.17349668,-123.1366631,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,137b0114-d735-47c4-ad5c-83fdce36ceb3,-123.1366631,48.17349668
201,Minnow,6,20180430,20180504,No,,,,No,0,0,Minnow-006_4/30/2018,48.17356201,-123.136627,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,4f9e2a0f-a21e-4a7c-826d-0f93b0dbeab3,-123.136627,48.17356201
203,Minnow,7,20180430,20180504,No,,,,No,0,0,Minnow-007_4/30/2018,48.1737049,-123.1364987,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,08e47576-b8c8-4db9-8307-08d5107204a1,-123.1364987,48.1737049
205,Minnow,9,20180430,20180504,No,,,,No,0,0,Minnow-009_4/30/2018,48.17390025,-123.1366909,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,254be1a1-2cb9-48e0-aafc-20dbd5c8d522,-123.1366909,48.17390025
206,Fukui,10,20180430,20180504,No,,,,No,0,0,Fukui-010_4/30/2018,48.17388743,-123.1367924,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,c76c2c4a-3e28-4b25-934a-e89f40a01829,-123.1367924,48.17388743
207,Minnow,10,20180430,20180504,No,,,,No,0,0,Minnow-010_4/30/2018,48.17388541,-123.1368864,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,845f75b1-5508-4b45-bbdf-b34a01c61196,-123.1368864,48.17388541
208,Fukui,11,20180430,20180504,No,,,,No,0,0,Fukui-011_4/30/2018,48.17388929,-123.1370135,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,b22aad90-dd42-4c53-bf18-b2af5646dda9,-123.1370135,48.17388929
209,Fukui,12,20180430,20180504,No,,,,No,0,0,Fukui-012_4/30/2018,48.17443953,-123.1374855,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,f27103d2-94b0-48ad-8d32-25cfaf62cfdb,-123.1374855,48.17443953
210,Minnow,12,20180430,20180504,No,,,,No,0,0,Minnow-012_4/30/2018,48.17448613,-123.1375401,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,37e25be7-e500-4eaf-aaf4-f4c254bafdb8,-123.1375401,48.17448613
211,Fukui,13,20180430,20180504,No,,,,No,0,0,Fukui-013_4/30/2018,48.17454625,-123.1379317,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,7637d897-6270-4660-ae33-8973221a0904,-123.1379317,48.17454625
212,Minnow,13,20180430,20180504,No,,,,No,0,0,Minnow-013_4/30/2018,48.17459121,-123.1380251,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,e973a6d4-ef84-404c-ab8f-8a489e27668f,-123.1380251,48.17459121
213,Fukui,14,20180430,20180504,No,,,,No,0,0,Fukui-014_4/30/2018,48.17481288,-123.137963,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,7c6fc7ca-9baf-47c3-b9e8-b50162e6ff0b,-123.137963,48.17481288
214,Minnow,14,20180430,20180504,No,,,,No,0,0,Minnow-014_4/30/2018,48.17489695,-123.1380006,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,65761bd5-858e-46c4-8a79-fe70333829ff,-123.1380006,48.17489695
216,Minnow,15,20180430,20180504,No,,,,No,0,0,Minnow-015_4/30/2018,48.17501044,-123.1383361,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,b069e93d-6a59-4f45-b45f-05ca9faffdbc,-123.1383361,48.17501044
217,Fukui,16,20180430,20180504,No,,,,No,0,0,Fukui-016_4/30/2018,48.17506725,-123.1384407,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,fa0212d1-e77d-4719-b0c8-ad992855609b,-123.1384407,48.17506725
218,Minnow,16,20180430,20180504,No,,,,No,0,0,Minnow-016_4/30/2018,48.17502609,-123.1385637,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,909dca1a-0b5e-492d-9232-935ca63b4af6,-123.1385637,48.17502609
220,Minnow,17,20180430,20180504,No,,,,No,0,0,Minnow-017_4/30/2018,48.17466397,-123.1386243,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,0c28d04b-4ccf-46ea-a10d-9839a984ae25,-123.1386243,48.17466397
221,Fukui,18,20180430,20180504,No,,,,No,0,0,Fukui-018_4/30/2018,48.17471556,-123.1387902,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,54cabd74-7bdc-4a83-b80f-21abed9507c6,-123.1387902,48.17471556
222,Minnow,301,20180430,20180504,No,Prospecting Trap,,,No,0,0,Minnow-301_4/30/2018,48.17527883,-123.1391478,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,882f51e3-7d3e-437c-a19d-c3f8a27b2894,-123.1391477,48.17527883
223,Fukui,302,20180430,20180504,No,Prospecting Trap,,,No,0,0,Fukui-302_4/30/2018,48.17539012,-123.1390232,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,47e78c16-2297-4951-989a-2d38a080b8c8,-123.1390232,48.17539012
224,Minnow,303,20180430,20180504,No,Prospecting Trap,,,No,0,0,Minnow-303_4/30/2018,48.17549542,-123.1388212,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,9300e83a-2e59-41a4-b9b9-fd161eb8bbb8,-123.1388212,48.17549542
225,Fukui,304,20180430,20180504,No,Prospecting Trap,,,No,0,0,Fukui-304_4/30/2018,48.17553095,-123.1383256,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,4d318346-312a-4f5f-87a3-17e3b6f19433,-123.1383256,48.17553095
226,Minnow,305,20180430,20180504,No,Prospecting Trap,,,No,0,0,Minnow-305_4/30/2018,48.17539865,-123.1383563,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,abec41b7-cd5d-46b1-8400-080160e58683,-123.1383563,48.17539865
227,Fukui,306,20180430,20180504,No,Prospecting Trap,,,No,0,0,Fukui-306_4/30/2018,48.17536815,-123.138271,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,6e3d78c7-a863-42f3-9acc-0d07a18f322a,-123.138271,48.17536815
228,Fukui,8,20180430,20180504,No,,,,No,0,0,Fukui-008_4/30/2018,48.17376019,-123.136382,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,6f83a3c0-f20f-4cc8-9a57-0c550aa60d89,-123.136382,48.17376019
229,Minnow,8,20180430,20180504,No,,,,No,0,0,Minnow-008_4/30/2018,48.17372094,-123.1362387,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,9a9e5624-6a3d-4d04-8417-e2ec61bb2c8e,-123.1362387,48.17372094
230,Fukui,303,20180604,20180606,No,Prospecting Traps,,,No,0,0,Fukui-303_6/4/2018,48.16943623,-123.1404146,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,9785d750-0e17-470e-8865-577309e4bd4c,-123.1404146,48.16943623
231,Minnow,304,20180604,20180606,No,Prospecting Traps,,,No,0,0,Minnow-304_6/4/2018,48.17005808,-123.1418998,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,6bafd804-36b9-4c84-ae37-274a5e8c890f,-123.1418998,48.17005808
232,Minnow,305,20180604,20180606,No,Prospecting Traps,,,No,0,0,Minnow-305_6/4/2018,48.17143752,-123.1378838,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,3e209f62-25dc-4ead-834c-5ffd85b07c46,-123.1378838,48.17143752
233,Fukui,306,20180604,20180606,No,Prospecting Traps,,,No,0,0,Fukui-306_6/4/2018,48.17177343,-123.1375079,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,0ff10e78-b72f-4ac1-b9ab-569ae73a0fbc,-123.1375079,48.17177343
234,Fukui,306,20180618,20180620,No,Prospecting Trap #6,,,No,0,0,Fukui-306_6/18/2018,48.17450271,-123.1376609,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,918b208e-b2f4-4397-9495-5948ec77c457,-123.1376609,48.17450271
235,Minnow,305,20180618,20180620,No,Prospecting Trap #5,,,No,0,0,Minnow-305_6/18/2018,48.17436709,-123.1374651,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,0690f37e-59ba-4b1c-b38f-b80774a2f4bc,-123.1374651,48.17436709
236,Fukui,304,20180618,20180620,No,Prospecting Trap #4,,,No,0,0,Fukui-304_6/18/2018,48.1742232,-123.1372425,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,860da8f4-d35f-4680-844b-17210967b4aa,-123.1372425,48.1742232
237,Minnow,303,20180618,20180620,No,Prospecting Trap #3,,,No,0,0,Minnow-303_6/18/2018,48.17395965,-123.1371468,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,b7d97a9a-c55a-42f9-b2be-5a343feadc73,-123.1371468,48.17395965
238,Minnow,302,20180618,20180620,No,Prospecting Trap #2,,,No,0,0,Minnow-302_6/18/2018,48.17387954,-123.1371983,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,b5a4d1e6-a002-4f19-a612-5be2e481289e,-123.1371983,48.17387954
239,Fukui,301,20180618,20180620,No,Prospecting Trap #1,,,No,0,0,Fukui-301_6/18/2018,48.17392304,-123.1365724,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,e2c9d9fa-e8e6-4b30-88f2-2f3445880311,-123.1365724,48.17392304
240,Fukui,301,20180604,20180606,No,Prospecting Traps,,,No,0,0,Fukui-301_6/4/2018,48.17029029,-123.1390285,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,e0c425bc-eebc-4e48-8868-331ad7ac434b,-123.1390285,48.17029029
241,Minnow,302,20180604,20180606,No,Prospecting Traps,,,No,0,0,Minnow-302_6/4/2018,48.16918505,-123.1397275,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,468d659e-35b1-40f3-aefa-49b7eea2e5f9,-123.1397275,48.16918505
242,Minnow,11,20180507,20180508,No,,,,No,0,0,Minnow-011_5/7/2018,48.17385994,-123.1360798,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,cd13a0cf-7532-40ec-835c-c967d8751cf9,-123.1360798,48.17385994
243,Fukui,1,20180507,20180508,No,,,,No,0,0,Fukui-001_5/7/2018,48.1732705,-123.1374289,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,26c5da4d-de18-43e1-af08-5ead9e28bb09,-123.1374289,48.1732705
244,Minnow,1,20180507,20180508,No,,,,No,0,0,Minnow-001_5/7/2018,48.17336181,-123.1374728,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,a28d86dd-0e02-45af-b1a9-d884291d7f4a,-123.1374728,48.17336181
245,Fukui,2,20180507,20180508,No,,,,No,0,0,Fukui-002_5/7/2018,48.17344058,-123.137489,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,1ca69ab9-801b-4480-982a-4ada8110ee71,-123.137489,48.17344058
246,Minnow,2,20180507,20180508,No,,,,No,0,0,Minnow-002_5/7/2018,48.17352193,-123.1374981,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,10e1833d-a950-4d36-83d2-cacf9d042d9b,-123.1374981,48.17352193
247,Fukui,3,20180507,20180508,No,,,,No,0,0,Fukui-003_5/7/2018,48.17358009,-123.137485,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,6794220a-ac65-493e-abb3-3b95fa33c2b9,-123.137485,48.17358009
248,Minnow,3,20180507,20180508,No,,,,No,0,0,Minnow-003_5/7/2018,48.1736586,-123.1374355,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,0349ea3c-71d6-44dc-8075-a9249f4a2eae,-123.1374355,48.1736586
249,Fukui,4,20180507,20180508,No,,,,No,0,0,Fukui-004_5/7/2018,48.17370759,-123.1373586,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,bf6ddbfc-090b-444c-9860-fa7025112096,-123.1373586,48.17370759
250,Minnow,4,20180507,20180508,No,,,,No,0,0,Minnow-004_5/7/2018,48.17351788,-123.1370704,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,eeb40dd2-f1b6-45ad-aab1-4e5035c8f991,-123.1370704,48.17351788
251,Fukui,5,20180507,20180508,No,,,,No,0,0,Fukui-005_5/7/2018,48.17346247,-123.137026,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,12715eb2-2472-4483-8475-268a3265deb8,-123.137026,48.17346247
252,Minnow,5,20180507,20180508,No,,,,No,0,0,Minnow-005_5/7/2018,48.17340715,-123.1369494,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,e5050ba8-061c-4207-8838-4588cbeadb22,-123.1369494,48.17340715
253,Fukui,6,20180507,20180508,No,,,,No,0,0,Fukui-006_5/7/2018,48.17349668,-123.1366631,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,4bcf34b7-9970-4b61-a529-d29fa73bdc5c,-123.1366631,48.17349668
