OBJECTID,Trap Type,Trap Number,Trap Set Date,Trap Pull Date,Active,Location Notes,Week,Site Name,EGC Captured?,Prospecting Trap?,MMP Trap?,TrapIDJoin,Latitude,Longitude,created_date,created_user,last_edited_date,last_edited_user,GlobalID,x,y
300,Minnow,3,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Minnow-3_6/10/2019,48.17373277,-123.1374177,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,b95a4a9b-0caa-44fb-a5e4-ea98edc9c39d,-123.1374177,48.17373276
301,Fukui,3,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Fukui-3_6/10/2019,48.17374,-123.137335,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,5cc3991c-c38b-4a23-a0c3-04042a2c7921,-123.137335,48.17374
302,Fukui,4,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Fukui-4_6/10/2019,48.17354833,-123.1370517,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,536b8733-1a64-476d-8c0a-1aa2cf48f512,-123.1370517,48.17354833
303,Minnow,5,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Minnow-5_6/10/2019,48.17347667,-123.1370017,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,a9b986ad-f92a-4f7c-b882-f181d464761e,-123.1370017,48.17347667
304,Minnow,6,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Minnow-6_6/10/2019,48.173485,-123.136645,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,2d3234bd-7791-4d36-9db9-f2f7c139dd1f,-123.136645,48.173485
305,Fukui,6,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Fukui-6_6/10/2019,48.173555,-123.1366017,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,b3b857d4-7dc4-4f89-a762-3a300a0cf872,-123.1366017,48.173555
306,Minnow,7,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Minnow-7_6/10/2019,48.17363667,-123.1365433,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,eb5f219e-e6ee-468a-b51f-52ca9cec6345,-123.1365433,48.17363667
307,Fukui,7,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Fukui-7_6/10/2019,48.173705,-123.1364833,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,c715375c-d0af-458f-ab07-51bfa1968e90,-123.1364833,48.173705
308,Minnow,8,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Minnow-8_6/10/2019,48.17375636,-123.1364174,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,d9be71ff-18f2-4421-a678-5c4824c45357,-123.1364174,48.17375636
309,Fukui,8,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Fukui-8_6/10/2019,48.17374833,-123.1363267,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,6d33bc89-ab32-4cb0-b34d-cd83430af403,-123.1363267,48.17374833
310,Minnow,9,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Minnow-9_6/10/2019,48.173915,-123.1366617,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,160872fa-2987-4d9a-a9dc-3b78d6a23a3f,-123.1366617,48.173915
311,Fukui,9,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Fukui-9_6/10/2019,48.17390167,-123.1367717,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,368057be-42bc-45fd-ad24-55783d61e345,-123.1367717,48.17390167
312,Minnow,10,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Minnow-10_6/10/2019,48.17389667,-123.1369133,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,dc59950f-76e9-42d8-8451-9874beba7ea0,-123.1369133,48.17389667
313,Fukui,10,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Fukui-10_6/10/2019,48.17391667,-123.1370533,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,f9ddad7d-3d5c-4039-a6fd-db6e4e4b1d6b,-123.1370533,48.17391667
314,Fukui,11,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Fukui-11_6/10/2019,48.17421667,-123.1372333,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,4fab4293-f845-43e6-88b9-356fd50fede0,-123.1372333,48.17421667
315,Minnow,12,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Minnow-12_6/10/2019,48.17430333,-123.1372833,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,a2cc1901-8272-4c65-8bbd-8f166f8d282e,-123.1372833,48.17430333
316,Fukui,12,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Fukui-12_6/10/2019,48.17435667,-123.13739,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,ff86530c-8b47-44c3-9bea-37c46f9dcf1b,-123.13739,48.17435667
317,Minnow,13,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Minnow-13_6/10/2019,48.17443667,-123.137455,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,05ae9cfa-16a9-479a-bdab-dbf6dbc9c54c,-123.137455,48.17443667
318,Fukui,13,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Fukui-13_6/10/2019,48.17451667,-123.1375483,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,9728829b-2539-4416-9457-b7aab59720c0,-123.1375483,48.17451667
319,Minnow,14,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Minnow-14_6/10/2019,48.174505,-123.137655,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,af82af63-35c0-4795-976f-06de4375fbe9,-123.137655,48.174505
320,Fukui,14,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Fukui-14_6/10/2019,48.17452,-123.137825,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,6af71715-ccf2-4257-ac43-3c8f05370579,-123.137825,48.17452
321,Minnow,15,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Minnow-15_6/10/2019,48.174595,-123.13795,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,853adba7-9b74-4b50-a5a7-8150d4410256,-123.13795,48.174595
322,Fukui,15,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Fukui-15_6/10/2019,48.17463833,-123.1380017,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,05d8f018-a4f6-403d-8ea1-d464a61b3232,-123.1380017,48.17463833
323,Minnow,16,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Minnow-16_6/10/2019,48.1747,-123.1379567,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,60633838-0599-49b1-9013-ddce04a9ae7d,-123.1379567,48.1747
324,Fukui,16,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Fukui-16_6/10/2019,48.17480333,-123.1379567,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,e12c1abe-0886-4733-a480-a2a213121aac,-123.1379567,48.17480333
325,Minnow,17,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Minnow-17_6/10/2019,48.174855,-123.1379783,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,434d5b6a-9ba7-497f-bf12-d90b3c52065a,-123.1379783,48.174855
326,Fukui,17,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Fukui-17_6/10/2019,48.174935,-123.13809,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,67ea7bbc-4c97-40c1-a2a5-df3b4ac6a1e6,-123.13809,48.174935
327,Minnow,18,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Minnow-18_6/10/2019,48.17493333,-123.1382133,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,1f2f8df2-cac2-46b2-803e-65a0f9533c3b,-123.1382133,48.17493333
328,Fukui,18,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Fukui-18_6/10/2019,48.17507313,-123.1384281,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,97042112-46c4-4df0-9f58-befb4a8debf0,-123.1384281,48.17507313
329,Minnow,19,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Minnow-19_6/10/2019,48.17506955,-123.1385865,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,2199335e-fdc7-473a-8537-fb622469c824,-123.1385865,48.17506955
330,Fukui,19,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Fukui-19_6/10/2019,48.17496041,-123.1386508,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,4bcd9fd5-c1dc-41e4-917e-d1ce050804b9,-123.1386508,48.17496041
331,Minnow,20,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Minnow-20_6/10/2019,48.17479529,-123.1386423,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,7a1e1a5e-08b7-48d8-89c3-67ce24e0a717,-123.1386423,48.17479529
332,Fukui,20,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Fukui-20_6/10/2019,48.17473207,-123.1386551,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,8be8fbb3-7c14-47e7-a921-8c171a7904f6,-123.1386551,48.17473207
333,Fukui,5,20190610,20190611,No,,10,Channel (DS-1),No,No,No,Fukui-5_6/10/2019,48.17338415,-123.1368828,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,32d48586-00d0-41a8-bbbe-d4982afb83a1,-123.1368828,48.17338415
334,Minnow,102,20190610,20190611,No,,10,Base Lagoon,No,No,No,Minnow-102_6/10/2019,48.146455,-123.1836617,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,020b184a-0a76-4ae3-bb32-58c1d3a860b7,-123.1836617,48.146455
335,Minnow,103,20190610,20190611,No,,10,Base Lagoon,No,No,No,Minnow-103_6/10/2019,48.14649253,-123.1837979,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,174c1c3c-d408-4599-9cd8-671072311d0b,-123.1837979,48.14649253
336,Fukui,102,20190610,20190611,No,,10,Base Lagoon,No,No,No,Fukui-102_6/10/2019,48.14648167,-123.1837567,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,00390385-d8c3-4409-a313-76212440edb6,-123.1837567,48.14648167
337,Fukui,103,20190610,20190611,No,,10,Base Lagoon,No,No,No,Fukui-103_6/10/2019,48.14650667,-123.1838867,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,c6ff5d59-a002-48cd-be3d-23f3bb793f82,-123.1838867,48.14650667
352,Minnow,102,20190617,20190621,No,,11,Base Lagoon,No,No,No,Minnow-102_6/17/2019,48.146455,-123.1836617,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,0c0838a5-f4d2-47b5-b109-927840153dbf,-123.1836617,48.146455
353,Minnow,103,20190617,20190621,No,,11,Base Lagoon,No,No,No,Minnow-103_6/17/2019,48.14649253,-123.1837979,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,d8bd2821-cf77-4c52-9f5a-85463c66eeaa,-123.1837979,48.14649253
354,Fukui,102,20190617,20190621,No,,11,Base Lagoon,No,No,No,Fukui-102_6/17/2019,48.14648167,-123.1837567,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,b73bb9ef-766b-40dd-b8b9-8f45a664ef2f,-123.1837567,48.14648167
355,Fukui,103,20190617,20190621,No,,11,Base Lagoon,No,No,No,Fukui-103_6/17/2019,48.14650667,-123.1838867,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,c2c9e579-75c2-44fa-991e-d0eb0519b2e2,-123.1838867,48.14650667
356,Minnow,4,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-4_6/17/2019,48.1736,-123.1371517,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,ac7aa669-240a-4115-9e37-f04abc74d6ec,-123.1371517,48.1736
357,Minnow,11,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-11_6/17/2019,48.17379,-123.1360533,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,0fe61923-da54-4455-9b85-48e07a06b8c8,-123.1360533,48.17379
358,Minnow,1,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-1_6/17/2019,48.17339833,-123.1374467,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,bd76a7bb-99e6-45f9-9c88-719b0e28cb3a,-123.1374467,48.17339833
359,Fukui,1,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Fukui-1_6/17/2019,48.17347167,-123.1374617,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,e8fc2d6f-bd77-4b35-b5c7-ecc62b78de53,-123.1374617,48.17347167
360,Minnow,2,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-2_6/17/2019,48.17353833,-123.1374533,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,b5b3aed9-1bf7-41a1-b1f4-11d1fc418665,-123.1374533,48.17353833
361,Fukui,2,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Fukui-2_6/17/2019,48.17364167,-123.13744,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,2a0b07fd-2e0d-4bd8-94d0-7c8630ea8b7b,-123.13744,48.17364167
362,Minnow,3,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-3_6/17/2019,48.17373277,-123.1374177,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,2329b000-c3c3-4cc0-910b-e6665ae5fd50,-123.1374177,48.17373276
363,Fukui,3,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Fukui-3_6/17/2019,48.17374,-123.137335,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,14eca02f-f18e-4c1a-8335-9b6ee705d34e,-123.137335,48.17374
365,Minnow,5,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-5_6/17/2019,48.17347667,-123.1370017,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,3846ccec-8ba9-424c-b70e-4a3ab1709247,-123.1370017,48.17347667
366,Minnow,6,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-6_6/17/2019,48.173485,-123.136645,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,fc857bc4-4181-4ee7-913f-487cd125004a,-123.136645,48.173485
367,Fukui,6,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Fukui-6_6/17/2019,48.173555,-123.1366017,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,800d36ea-2021-48c3-810b-c5e6ad0cf5ca,-123.1366017,48.173555
368,Minnow,7,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-7_6/17/2019,48.17363667,-123.1365433,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,fed5baea-96ef-4e5a-96f3-9fe7d86b8f5b,-123.1365433,48.17363667
369,Fukui,7,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Fukui-7_6/17/2019,48.173705,-123.1364833,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,f05bbf10-40c4-4206-8fe2-78fbe6ce7466,-123.1364833,48.173705
370,Minnow,8,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-8_6/17/2019,48.17375636,-123.1364174,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,a659c516-0eaf-4125-8964-8d4396227719,-123.1364174,48.17375636
371,Fukui,8,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Fukui-8_6/17/2019,48.17374833,-123.1363267,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,6aca9853-39b4-45f8-a8e7-7f5386727c76,-123.1363267,48.17374833
372,Minnow,9,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-9_6/17/2019,48.173915,-123.1366617,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,7efda8ee-d593-4593-b4a0-81e7797bef3e,-123.1366617,48.173915
373,Fukui,9,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Fukui-9_6/17/2019,48.17390167,-123.1367717,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,6edb5f7c-153f-40aa-83c2-cf155468ccd4,-123.1367717,48.17390167
374,Minnow,10,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-10_6/17/2019,48.17389667,-123.1369133,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,9314e7dd-fc45-4768-ad9e-e780274fd669,-123.1369133,48.17389667
375,Fukui,10,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Fukui-10_6/17/2019,48.17391667,-123.1370533,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,79786e8f-42e7-45b7-a0a2-c91a41b49afd,-123.1370533,48.17391667
376,Fukui,11,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Fukui-11_6/17/2019,48.17421667,-123.1372333,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,d7a2e3ba-1fc8-4e18-9924-0e9073c28b1f,-123.1372333,48.17421667
377,Minnow,12,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-12_6/17/2019,48.17430333,-123.1372833,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,ee22335e-b9ca-496e-af22-c40a93222a42,-123.1372833,48.17430333
378,Fukui,12,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Fukui-12_6/17/2019,48.17435667,-123.13739,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,3b6c7cb9-abb7-493a-8cc9-8a64d089d195,-123.13739,48.17435667
379,Minnow,13,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-13_6/17/2019,48.17443667,-123.137455,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,f956c231-65d4-4716-92b4-c7c27e067232,-123.137455,48.17443667
381,Minnow,14,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-14_6/17/2019,48.174505,-123.137655,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,9c3514b0-dd8f-44c7-8af9-1e82449ac7a9,-123.137655,48.174505
382,Fukui,14,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Fukui-14_6/17/2019,48.17452,-123.137825,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,5e386218-f594-418f-9ded-d933a0dc52a4,-123.137825,48.17452
383,Minnow,15,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-15_6/17/2019,48.174595,-123.13795,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,7c0a5961-c016-423f-bef9-286c722a83fd,-123.13795,48.174595
384,Fukui,15,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Fukui-15_6/17/2019,48.17463833,-123.1380017,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,e295b014-42cf-4bc0-8b93-440a0b8a12b6,-123.1380017,48.17463833
385,Minnow,16,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-16_6/17/2019,48.1747,-123.1379567,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,69f17979-8a12-4d0b-83fd-a1e6a1e59771,-123.1379567,48.1747
386,Fukui,16,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Fukui-16_6/17/2019,48.17480333,-123.1379567,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,e8752f3b-79b6-4fd6-83ad-589321664172,-123.1379567,48.17480333
387,Minnow,17,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-17_6/17/2019,48.174855,-123.1379783,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,d1ae0e75-c5ed-43dd-934d-ce1255428fde,-123.1379783,48.174855
388,Fukui,17,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Fukui-17_6/17/2019,48.174935,-123.13809,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,a5ed84ff-b88d-4ba0-833b-6fd7bb6bdb64,-123.13809,48.174935
389,Minnow,18,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-18_6/17/2019,48.17493333,-123.1382133,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,33d353c6-86ab-4230-ab35-c5ba8a15201c,-123.1382133,48.17493333
391,Minnow,19,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-19_6/17/2019,48.17506955,-123.1385865,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,aa66ed71-8ac3-497d-bf14-b805bf2e26d9,-123.1385865,48.17506955
392,Fukui,19,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Fukui-19_6/17/2019,48.17496041,-123.1386508,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,bd815913-e47c-410d-a237-e00f52475135,-123.1386508,48.17496041
393,Minnow,20,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Minnow-20_6/17/2019,48.17479529,-123.1386423,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,3bc9c693-0183-4ad7-9f33-8f1f4953d9f3,-123.1386423,48.17479529
394,Fukui,20,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Fukui-20_6/17/2019,48.17473207,-123.1386551,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,da9a6248-8986-4b6b-bea3-bb6855e03c22,-123.1386551,48.17473207
395,Fukui,5,20190617,20190621,No,,11,Channel (DS-1),No,No,No,Fukui-5_6/17/2019,48.17338415,-123.1368828,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,5ce1d18c-3294-46db-a5ff-989a0e9c9ec5,-123.1368828,48.17338415
396,Minnow,102,20190408,20190411,No,,1,Base Lagoon,No,No,No,Minnow-102_4/8/2019,48.146455,-123.1836617,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,9eeee521-4a2a-4035-ba17-8777bc9bd83c,-123.1836617,48.146455
397,Minnow,103,20190408,20190411,No,,1,Base Lagoon,No,No,No,Minnow-103_4/8/2019,48.14649253,-123.1837979,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,493b232c-87de-4b42-a80d-18d991d28da0,-123.1837979,48.14649253
398,Fukui,102,20190408,20190411,No,,1,Base Lagoon,No,No,No,Fukui-102_4/8/2019,48.14648167,-123.1837567,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,d61dbdb3-4d39-4b1d-aa6c-44d59b514616,-123.1837567,48.14648167
399,Fukui,103,20190408,20190411,No,,1,Base Lagoon,No,No,No,Fukui-103_4/8/2019,48.14650667,-123.1838867,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,7292dab9-fb8f-43b5-a5c9-317561fb260a,-123.1838867,48.14650667
400,Minnow,1,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Minnow-1_4/8/2019,48.17339833,-123.1374467,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,1103d865-e152-4bda-b98c-ec84dcb5a59a,-123.1374467,48.17339833
401,Fukui,1,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Fukui-1_4/8/2019,48.17347167,-123.1374617,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,14cc8a2c-d9c9-44b0-b603-e24f52e06718,-123.1374617,48.17347167
402,Minnow,2,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Minnow-2_4/8/2019,48.17353833,-123.1374533,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,564abbcf-d33b-4dce-9f2f-4125d95b28d6,-123.1374533,48.17353833
404,Minnow,3,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Minnow-3_4/8/2019,48.17373277,-123.1374177,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,5fe1b42d-4a82-4c1a-9bb0-ece2830c926c,-123.1374177,48.17373276
406,Minnow,4,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Minnow-4_4/8/2019,48.17366667,-123.1371417,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,f0806507-ebbb-434a-b323-f7e99d9a7bed,-123.1371417,48.17366667
408,Minnow,5,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Minnow-5_4/8/2019,48.17347667,-123.1370017,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,d5e7c03c-067f-4fa8-a2de-b36e33c3444b,-123.1370017,48.17347667
409,Minnow,6,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Minnow-6_4/8/2019,48.17353447,-123.1366196,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,3622c2d9-854e-4c1f-8305-5bd2540b2c33,-123.1366196,48.17353447
410,Fukui,6,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Fukui-6_4/8/2019,48.1735767,-123.1366079,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,0cec503a-992f-4e34-a67b-e9335f5d0b5d,-123.1366079,48.1735767
411,Minnow,7,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Minnow-7_4/8/2019,48.17368784,-123.1365515,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,9eb1b10a-4b21-43f2-841c-7c9cfe372c73,-123.1365515,48.17368784
412,Fukui,7,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Fukui-7_4/8/2019,48.17373797,-123.1364739,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,3ca7c520-4d96-4f13-b571-c5eee1bead57,-123.1364739,48.17373797
413,Minnow,8,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Minnow-8_4/8/2019,48.173812,-123.136061,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,1308eabe-55ca-40c3-838e-0909b9fb799b,-123.136061,48.173812
414,Fukui,8,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Fukui-8_4/8/2019,48.17374833,-123.1363267,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,45d4048e-8991-4280-b53d-c5e4313617ff,-123.1363267,48.17374833
415,Minnow,9,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Minnow-9_4/8/2019,48.173915,-123.1366617,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,856672e7-7412-4e6e-9b4a-2870eee612ab,-123.1366617,48.173915
416,Fukui,9,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Fukui-9_4/8/2019,48.17390167,-123.1367717,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,a8c28b17-f487-4a3b-82ce-d0b0a93c56eb,-123.1367717,48.17390167
417,Minnow,10,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Minnow-10_4/8/2019,48.17389667,-123.1369133,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,c0663ed6-7d36-42f3-8027-d8c564e0bb64,-123.1369133,48.17389667
418,Fukui,10,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Fukui-10_4/8/2019,48.17391667,-123.1370533,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,69f4186a-5b88-4f5f-8bf2-47e1800fc6eb,-123.1370533,48.17391667
419,Minnow,11,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Minnow-11_4/8/2019,48.17396,-123.13713,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,45798d7e-29af-4706-9fac-0846b16d4834,-123.13713,48.17396
420,Fukui,11,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Fukui-11_4/8/2019,48.17421667,-123.1372333,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,1b0a5e19-9bde-4d17-9564-2627eb84c35c,-123.1372333,48.17421667
421,Minnow,12,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Minnow-12_4/8/2019,48.17430333,-123.1372833,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,4b582bda-089e-4fd0-b51b-8042852147dc,-123.1372833,48.17430333
422,Fukui,12,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Fukui-12_4/8/2019,48.17435667,-123.13739,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,71166e97-e17d-471c-861d-1c9ff34bc03a,-123.13739,48.17435667
423,Minnow,13,20190408,20190411,No,,1,Channel (DS-1),No,No,No,Minnow-13_4/8/2019,48.17443667,-123.137455,12/16/2020 4:26,KSO,12/16/2020 4:26,KSO,f8aab66d-628f-47c2-957f-f8c641d85bf1,-123.137455,48.17443667
